Payment Allowance Limits for Medicare Part B Drugs,,,,,,,,,,
,,,,,,,,,,
"Effective April 1, 2024 through June 30, 2024",,,,,,,,,,
,,,,,,,,,,
Note 1: Payment allowance limits subject to the ASP methodology are based on 4Q23 ASP data.,,,,,,,,,,
Note 2: The absence or presence of a HCPCS code and the payment allowance limits in this table does not indicate whether Medicare covers a drug.  These determinations shall be made by the local Medicare contractor processing the claim.,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
HCPCS Code,Short Description,HCPCS Code Dosage,Payment Limit,Co-insurance Percentage,Vaccine AWP%,Vaccine Limit,Blood AWP%,Blood limit,Clotting Factor,Notes
J2315,"Naltrexone, depot form",1 MG,3.967,20.000,,,,,,
J2323,Natalizumab injection,1 MG,24.225,20.000,,,,,,
J2327,Inj risankizumab-rzaa 1 mg,1 MG,15.003,20.000,,,,,,
J2329,"Inj ublituximab-xiiy, 1 mg",1 MG,67.232,20.000,,,,,,
J2350,"Injection, ocrelizumab, 1 mg",1 MG,58.756,20.000,,,,,,
J2353,"Octreotide injection, depot",1 MG,210.560,20.000,,,,,,
J2354,"Octreotide inj, non-depot",25 MCG,1.122,20.000,,,,,,
J2356,"Inj tezepelumab-ekko, 1mg",1 MG,17.799,20.000,,,,,,"""lesser of"" methodology applied"
J2357,Omalizumab injection,5 MG,36.806,20.000,,,,,,"""lesser of"" methodology applied"
J2358,Olanzapine long-acting inj,1 MG,2.917,20.000,,,,,,
J2359,"Inj. olanzapine, 0.5mg",0.5 MG,0.956,20.000,,,,,,
J2360,Orphenadrine injection,60 MG,9.120,20.000,,,,,,
J2372,"Inj, biorphen, 20 micrograms",20 MCG,0.174,20.000,,,,,,
J2401,Chloroprocaine hcl injection,1 MG,0.039,20.000,,,,,,
J2403,"Chloroprocaine opht gel, 1mg",1 MG,0.664,20.000,,,,,,Added April 2024
J2405,Ondansetron hcl injection,1 MG,0.095,20.000,,,,,,
J2406,"Injection, oritavancin 10 mg",10 MG,40.895,20.000,,,,,,
J2407,"Injection, oritavancin",10 MG,26.907,20.000,,,,,,
J2426,"Inj, invega sustenna, 1 mg",1 MG,14.279,20.000,,,,,,
J2427,"Inj, invega hafyera/trinza",1MG,12.185,20.000,,,,,,
J2430,Pamidronate disodium /30 mg,30 MG,14.097,20.000,,,,,,
J2469,Palonosetron hcl,25 MCG,1.192,20.000,,,,,,
J2501,Paricalcitol,1 MCG,0.753,20.000,,,,,,AMP-based payment limit
J2506,Inj pegfilgrast ex bio 0.5mg,0.5 MG,109.754,20.000,,,,,,
J2507,Pegloticase injection,1 MG,3391.914,20.000,,,,,,
J2540,Penicillin g potassium inj,600000 UNITS,0.828,20.000,,,,,,
J2543,Piperacillin/tazobactam,1.125 GM,1.050,20.000,,,,,,
J2545,Pentamidine non-comp unit,300 MG,87.097,20.000,,,,,,
J2550,Promethazine hcl injection,50 MG,3.099,20.000,,,,,,
J2560,Phenobarbital sodium inj,120 MG,32.801,20.000,,,,,,
J2562,Plerixafor injection,1 MG,123.579,20.000,,,,,,
J2597,Inj desmopressin acetate,1 MCG,6.273,20.000,,,,,,
J2598,"Inj, vasopressin, 1 unit",1 UNIT,1.884,20.000,,,,,,
J2599,Inj vasopressin (am reg) 1 u,1 UNIT,0.282,20.000,,,,,,
J2675,Inj progesterone per 50 mg,50 MG,0.705,20.000,,,,,,
J2679,Inj fluphenazine hcl 1.25 mg,1.25 MG,7.885,20.000,,,,,,
J2680,Fluphenazine decanoate 25 mg,25 MG,9.720,20.000,,,,,,
J2690,Procainamide hcl injection,1 GM,187.202,20.000,,,,,,
J2700,Oxacillin sodium injeciton,250 MG,1.125,20.000,,,,,,
J2704,"Inj, propofol, 10 mg",10 MG,0.122,20.000,,,,,,
J2720,Inj protamine sulfate/10 mg,10 MG,2.127,20.000,,,,,,
J2724,Protein c concentrate,10 UNITS,15.025,20.000,,,,,,
J2760,Phentolaine mesylate inj,5 MG,444.317,20.000,,,,,,
J2765,Metoclopramide hcl injection,10 MG,1.040,20.000,,,,,,
J2777,"Inj, faricimab-svoa, 0.1mg",0.1 MG,35.441,20.000,,,,,,
J2778,Ranibizumab injection,0.1 mg,173.378,20.000,,,,,,
J2779,"Inj, susvimo 0.1 mg",0.1 MG,80.374,20.000,,,,,,
J2781,"Inj, pegcetacoplan, 1mg",1 MG,149.904,20.000,,,,,,
J2782,Inj avacincapted pegol 0.1mg,0.1 MG,111.300,20.000,,,,,,Added April 2024
J2783,Rasburicase,0.5 MG,367.482,20.000,,,,,,
J2785,Regadenoson injection,0.1 MG,7.051,20.000,,,,,,
J2786,"Injection, reslizumab, 1mg",1 MG,10.225,20.000,,,,,,
J2788,Rho d immune globulin 50 mcg,50 MCG (250 IU),21.878,20.000,,,,,,
J2790,Rho d immune globulin inj,300 MCG (1500 IU),79.976,20.000,,,,,,
J2791,Rhophylac injection,100 IU,4.796,20.000,,,,,,
J2792,"Rho(d) immune globulin h, sd",100 IU,30.641,20.000,,,,,,
J2794,"Inj risperdal consta, 0.5 mg",0.5 MG,12.180,20.000,,,,,,
J2795,Ropivacaine hcl injection,1 MG,0.068,20.000,,,,,,
J2796,Romiplostim injection,10 MCG,96.382,20.000,,,,,,
J2798,"Inj., perseris, 0.5 mg",0.5 mg,11.629,20.000,,,,,,
J2799,"Inj, uzedy, 1 mg",1 MG,24.408,20.000,,,,,,
J2800,Methocarbamol injection,10 ML,6.168,20.000,,,,,,
J2805,Sincalide injection,5 MCG,129.743,20.000,,,,,,
J2820,Sargramostim injection,50 MCG,59.455,19.590,,,,,,Inflation-adjusted coinsurance
J2860,"Injection, siltuximab",10 MG,151.308,18.955,,,,,,Inflation-adjusted coinsurance
J2916,Na ferric gluconate complex,12.5 MG,2.184,20.000,,,,,,
J2919,"Inj, methylpred sod succ 5mg",5 MG,0.273,20.000,,,,,,Added April 2024
J2997,Alteplase recombinant,1 MG,88.822,20.000,,,,,,
J3000,Streptomycin injection,1 GM,23.062,20.000,,,,,,
J3010,Fentanyl citrate injection,0.1 MG,0.991,20.000,,,,,,
J3032,Inj. eptinezumab-jjmr 1 mg,1 MG,18.048,20.000,,,,,,
J3055,Inj talquetamab-tgvs 0.25 mg,0.25 MG,67.716,20.000,,,,,,Added April 2024
J3060,"Inj, taliglucerase alfa 10 u",10 UNITS,45.000,20.000,,,,,,
J3090,Inj tedizolid phosphate,1 MG,1.815,20.000,,,,,,
J3095,Telavancin injection,10 MG,7.131,20.000,,,,,,
J3101,Tenecteplase injection,1 MG,153.112,20.000,,,,,,
J3105,Terbutaline sulfate inj,1 MG,6.087,20.000,,,,,,
J3111,Inj. romosozumab-aqqg 1 mg,1 MG,10.692,20.000,,,,,,
J3121,Inj testostero enanthate 1mg,1 MG,0.050,20.000,,,,,,
J3145,Testosterone undecanoate 1mg,1 MG,1.926,19.139,,,,,,Inflation-adjusted coinsurance
J3230,Chlorpromazine hcl injection,50 MG,27.936,20.000,,,,,,
J3240,Thyrotropin injection,0.9 MG,2022.366,20.000,,,,,,
J3241,Inj. teprotumumab-trbw 10 mg,10 MG,333.401,20.000,,,,,,
J3243,Tigecycline injection,1 MG,0.667,20.000,,,,,,
J3245,"Inj., tildrakizumab, 1 mg",1 MG,140.227,20.000,,,,,,
J3246,Tirofiban hcl,0.25 MG,4.103,20.000,,,,,,
J3250,Trimethobenzamide hcl inj,200 MG,48.569,19.716,,,,,,Inflation-adjusted coinsurance
J3260,Tobramycin sulfate injection,80 MG,2.553,20.000,,,,,,
J3262,Tocilizumab injection,1 MG,6.042,20.000,,,,,,
J3285,Treprostinil injection,1 MG,54.549,20.000,,,,,,
J3299,Inj xipere 1 mg,1 MG,48.583,20.000,,,,,,
J3301,Triamcinolone acet inj nos,10 MG,1.083,20.000,,,,,,
J3304,Inj triamcinolone ace xr 1mg,1 MG,17.491,20.000,,,,,,
J3315,Triptorelin pamoate,3.75 MG,416.690,20.000,,,,,,
J3357,"Ustekinumab sub cu inj, 1 mg",1 MG,152.565,20.000,,,,,,
J3358,"Ustekinumab, iv inject, 1 mg",1 MG,12.494,20.000,,,,,,
J3360,Diazepam injection,5 MG,6.539,20.000,,,,,,
J3370,Vancomycin hcl injection,500 MG,2.578,20.000,,,,,,
J3371,"Inj, vancomycin hcl (mylan)",500 MG,5.865,20.000,,,,,,
J3372,"Inj, vancomycin hcl (xellia)",500 MG,6.401,20.000,,,,,,
J3380,"Injection, vedolizumab",1 MG,21.853,20.000,,,,,,
J3385,Velaglucerase alfa,100 UNITS,367.841,20.000,,,,,,
J3396,Verteporfin injection,0.1 MG,11.441,20.000,,,,,,
J3401,"Vyjuvek 5x10^9pfu/ml, 0.1 ml",0.1 ML,2519.090,20.000,,,,,,Added April 2024
J3410,Hydroxyzine hcl injection,25 MG,13.869,20.000,,,,,,
J3411,Thiamine hcl 100 mg,100 MG,2.261,20.000,,,,,,
J3415,Pyridoxine hcl 100 mg,100 MG,15.002,20.000,,,,,,
J3420,Vitamin b12 injection,1000 MCG,1.423,20.000,,,,,,
J3425,"Inj, hydroxocobalamin",10 MCG,0.009,20.000,,,,,,
J3430,Vitamin k phytonadione inj,1 MG,2.803,20.000,,,,,,
J3465,"Injection, voriconazole",10 MG,1.102,20.000,,,,,,
J3473,Hyaluronidase recombinant,1 USP UNIT,0.361,20.000,,,,,,
J3475,Inj magnesium sulfate,500 MG,0.643,20.000,,,,,,
J3480,Inj potassium chloride,2 MEQ,0.110,20.000,,,,,,
J3485,Zidovudine,10 MG,1.511,20.000,,,,,,
J3486,Ziprasidone mesylate,10 MG,10.221,20.000,,,,,,
J3489,Zoledronic acid 1mg,1 MG,6.935,20.000,,,,,,
J7030,Normal saline solution infus,1000 ML,2.609,20.000,,,,,,
J7040,Normal saline solution infus,500 ML,1.304,20.000,,,,,,
J7042,5% dextrose/normal saline,500 ML,1.132,20.000,,,,,,
J7050,Normal saline solution infus,250 ML,0.652,20.000,,,,,,
J7060,5% dextrose/water,500 ML,1.801,20.000,,,,,,
J7070,D5w infusion,1000 CC,3.603,20.000,,,,,,
J7120,Ringers lactate infusion,1000 CC,2.426,20.000,,,,,,
J7170,"Inj., emicizumab-kxwh 0.5 mg",0.5 MG,50.842,20.000,,,,,1,
J7175,"Inj, factor x, (human), 1iu",1 IU,9.112,20.000,,,,,1,
J7177,"Inj., fibryga, 1 mg",1 MG,1.416,20.000,,,,,1,
J7178,Inj human fibrinogen con nos,1 IU,1.445,20.000,,,,,1,
J7179,Vonvendi inj 1 iu vwf:rco,1 IU,1.869,20.000,,,,,1,
J7180,Factor xiii anti-hem factor,1 IU,10.154,20.000,,,,,1,
J7181,Factor xiii recomb a-subunit,1 IU,17.104,20.000,,,,,1,
J7182,Factor viii recomb novoeight,1 IU,1.377,20.000,,,,,1,
J7183,Wilate injection,1 I.U. VWF:RCO,1.258,20.000,,,,,1,
J7185,Xyntha inj,1 IU,1.374,20.000,,,,,1,
J7186,Antihemophilic viii/vwf comp,PER FACTOR VIII IU,1.186,20.000,,,,,1,
J7187,"Humate-p, inj",1 IU,1.397,20.000,,,,,1,
J7188,Factor viii recomb obizur,1 IU,3.221,20.000,,,,,1,
J7189,Factor viia recomb novoseven,1 MCG,2.451,20.000,,,,,1,
J7190,Factor viii,1 IU,1.110,20.000,,,,,1,
J7192,Factor viii recombinant nos,1 IU,1.514,20.000,,,,,1,
J7193,Factor ix non-recombinant,1 IU,1.323,20.000,,,,,1,
J7194,Factor ix complex,1 IU,1.610,20.000,,,,,1,
J7195,Factor ix recombinant nos,1 IU,1.752,20.000,,,,,1,
J7197,Antithrombin iii injection,1 IU,3.737,20.000,,,,,,
J7198,Anti-inhibitor,1 IU,2.287,20.000,,,,,1,
J7200,Factor ix recombinan rixubis,1 IU,1.529,20.000,,,,,1,
J7201,Factor ix alprolix recomb,1 IU,3.465,20.000,,,,,1,
J7202,Factor ix idelvion inj,1 IU,5.091,20.000,,,,,1,
J7203,Factor ix recomb gly rebinyn,1 IU,4.474,20.000,,,,,1,
J7204,Inj recombin esperoct per iu,1 IU,2.111,20.000,,,,,1,
J7205,Factor viii fc fusion recomb,1 IU,2.206,20.000,,,,,1,
J7207,Factor viii pegylated recomb,1 IU,2.053,20.000,,,,,1,
J7208,Inj. jivi 1 iu,1 IU,2.336,20.000,,,,,1,
J7209,Factor viii nuwiq recomb 1iu,1 IU,1.254,20.000,,,,,1,
J7210,"Inj, afstyla, 1 i.u.",1 IU,1.455,20.000,,,,,1,
J7211,"Inj, kovaltry, 1 i.u.",1 IU,1.424,20.000,,,,,1,
J7212,Factor viia recomb sevenfact,1 MCG,2.154,20.000,,,,,1,
J7213,"Inj, ixinity, 1 i.u.",1 IU,1.838,20.000,,,,,1,
J7214,Altuviiio per factor viii iu,1 IU,4.630,20.000,,,,,1,
J7308,Aminolevulinic acid hcl top,354 MG,396.534,20.000,,,,,,
J7312,Dexamethasone intra implant,0.1 MG,205.595,20.000,,,,,,
J7313,"Inj., iluvien, 0.01 mg",0.01 MG,487.538,20.000,,,,,,
J7314,"Inj., yutiq, 0.01 mg",0.01 MG,527.084,20.000,,,,,,
J7318,"Inj, durolane 1 mg",1 MG,6.550,20.000,,,,,,
J7320,"Genvisc 850, inj, 1mg",1 MG,5.163,20.000,,,,,,
J7321,Hyalgan supartz visco-3 dose,per dose,73.118,20.000,,,,,,
J7322,Hymovis injection 1 mg,1 MG,17.509,20.000,,,,,,
J7323,Euflexxa inj per dose,per dose,115.573,20.000,,,,,,
J7324,Orthovisc inj per dose,PER DOSE,131.561,20.000,,,,,,
J7325,Synvisc or synvisc-one,1 MG,8.876,20.000,,,,,,
J7326,Gel-one,per dose,522.371,20.000,,,,,,
J7327,Monovisc inj per dose,PER DOSE,711.543,20.000,,,,,,
J7328,Gelsyn-3 injection 0.1 mg,0.1 MG,0.494,20.000,,,,,,
J7329,"Inj, trivisc 1 mg",1 MG,7.421,20.000,,,,,,
J7331,"Synojoynt, inj., 1 mg",1 MG,10.464,20.000,,,,,,
J7332,"Inj., triluron, 1 mg",1 MG,10.488,20.000,,,,,,
J7336,Capsaicin 8% patch,1 SQ CM,3.324,20.000,,,,,,
J7340,Carbidopa levodopa ent 100ml,100 ML,228.010,20.000,,,,,,
J7345,"Aminolevulinic acid, 10% gel",10 MG,1.698,20.000,,,,,,
J7351,Inj bimatoprost itc imp1mcg,1 MCG,206.194,20.000,,,,,,
J7402,Mometasone sinus sinuva,10 MCG,11.345,20.000,,,,,,
J7500,Azathioprine oral 50mg,50 MG,2.558,20.000,,,,,,
J7502,Cyclosporine oral 100 mg,100 MG,2.295,20.000,,,,,,
J7503,Tacrol envarsus ex rel oral,0.25 MG,1.733,19.940,,,,,,Inflation-adjusted coinsurance
J7504,Lymphocyte immune globulin,250 MG,3614.804,15.373,,,,,,Inflation-adjusted coinsurance
J7507,Tacrolimus imme rel oral 1mg,1 MG,0.271,20.000,,,,,,
J7508,Tacrol astagraf ex rel oral,0.1 MG,0.551,20.000,,,,,,
J7509,Methylprednisolone oral,4 MG,0.245,20.000,,,,,,
J7510,Prednisolone oral per 5 mg,5 MG,0.287,20.000,,,,,,
J7511,Antithymocyte globuln rabbit,25 MG,927.943,20.000,,,,,,
J7512,Prednisone ir or dr oral 1mg,1 MG,0.006,20.000,,,,,,
J7515,Cyclosporine oral 25 mg,25 MG,0.921,20.000,,,,,,
J7517,Mycophenolate mofetil oral,250 MG,0.198,20.000,,,,,,
J7518,Mycophenolic acid,180 MG,0.498,20.000,,,,,,
J7519,Inj. mycophenolate mofetil,10 MG,0.707,20.000,,,,,,
J7520,"Sirolimus, oral",1 MG,2.460,20.000,,,,,,
J7525,Tacrolimus injection,5 MG,248.770,20.000,,,,,,
J7527,Oral everolimus,0.25 MG,2.684,20.000,,,,,,
J7605,Arformoterol non-comp unit,15 mcg,1.846,20.000,,,,,,
J7606,"Formoterol fumarate, inh",20 MCG,3.568,20.000,,,,,,
J7608,Acetylcysteine non-comp unit,1 GM,9.358,20.000,,,,,,
J7611,Albuterol non-comp con,1 MG,0.162,20.000,,,,,,
J7612,Levalbuterol non-comp con,0.5 MG,0.233,20.000,,,,,,
J7613,Albuterol non-comp unit,1 MG,0.039,20.000,,,,,,
J7614,Levalbuterol non-comp unit,0.5 MG,0.044,20.000,,,,,,
J7620,Albuterol ipratrop non-comp,2.5 MG/0.5 MG,0.197,20.000,,,,,,
J7626,Budesonide non-comp unit,0.5 MG,1.203,20.000,,,,,,
J7631,Cromolyn sodium noncomp unit,10 MG,0.929,20.000,,,,,,
J7639,Dornase alfa non-comp unit,1 MG,52.034,20.000,,,,,,
J7644,Ipratropium bromide non-comp,1 MG,0.331,20.000,,,,,,
J7674,"Methacholine chloride, neb",1 MG,1.119,20.000,,,,,,
J7677,Revefenacin inh non-com 1mcg,1 MCG,0.186,20.000,,,,,,
J7682,Tobramycin non-comp unit,300 MG,16.532,20.000,,,,,,
J7686,"Treprostinil, non-comp unit", 1.74 MG,725.266,20.000,,,,,,
J8501,Oral aprepitant,5 MG,3.497,20.000,,,,,,
J8520,"Capecitabine, oral, 150 mg",150 MG,0.322,20.000,,,,,,
J8521,"Capecitabine, oral, 500 mg",500 MG,0.785,20.000,,,,,,
J8530,Cyclophosphamide oral 25 mg,25 MG,0.859,20.000,,,,,,
J8540,Oral dexamethasone,0.25 MG,0.067,20.000,,,,,,
J8560,Etoposide oral 50 mg,50 MG,76.487,20.000,,,,,,
J8610,Methotrexate oral 2.5 mg,2.5 MG,0.243,20.000,,,,,,
J8655,"Oral netupitant, palonosetro",0.5 MG,409.047,18.197,,,,,,Inflation-adjusted coinsurance
J8670,"Rolapitant, oral, 1mg",1 MG,1.631,20.000,,,,,,
J8700,Temozolomide,5 MG,0.187,20.000,,,,,,
J8705,Topotecan oral,0.25 mg,113.238,20.000,,,,,,
J9000,Doxorubicin hcl injection,10 MG,3.646,20.000,,,,,,
J9017,Arsenic trioxide injection,1 MG,11.899,20.000,,,,,,
J9021,"Inj, aspara, rylaze, 0.1 mg",0.1 MG,51.198,20.000,,,,,,
J9022,"Inj, atezolizumab,10 mg",10 MG,83.935,20.000,,,,,,
J9023,"Injection, avelumab, 10 mg",10 MG,92.534,20.000,,,,,,
J9025,Azacitidine injection,1 MG,0.408,20.000,,,,,,
J9027,Clofarabine injection,1 MG,18.043,20.000,,,,,,
J9029,"Inj, adstiladrin, per tx dos",PER THERAPEUTIC DOSE,63505.400,20.000,,,,,,Added April 2024
J9030,Bcg live intravesical 1mg,1 MG,2.890,20.000,,,,,,
J9032,"Injection, belinostat, 10mg",10 MG,48.837,20.000,,,,,,
J9033,"Inj., treanda 1 mg",1 MG,8.356,20.000,,,,,,
J9034,"Inj., bendeka 1 mg",1 MG,13.831,20.000,,,,,,
J9035,Bevacizumab injection,10 MG,74.156,20.000,,,,,,
J9036,Inj. belrapzo/bendamustine,1 MG,8.875,20.000,,,,,,
J9039,"Injection, blinatumomab",1 MCG,145.355,19.788,,,,,,Inflation-adjusted coinsurance
J9040,Bleomycin sulfate injection,15 UNITS,23.118,20.000,,,,,,
J9041,"Injection, bortezomib, 0.1mg",0.1 MG,2.071,20.000,,,,,,
J9042,Brentuximab vedotin inj,1 MG,230.742,19.285,,,,,,Inflation-adjusted coinsurance
J9043,Cabazitaxel injection,1 MG,211.755,20.000,,,,,,
J9045,Carboplatin injection,50 MG,3.722,20.000,,,,,,
J9047,"Injection, carfilzomib, 1 mg",1 MG,47.179,20.000,,,,,,
J9049,"Inj, bortezomib, hospira",0.1 MG,1.718,20.000,,,,,,
J9050,Carmustine injection,100 MG,280.920,20.000,,,,,,
J9052,"Inj, carmustine (accord)",100 MG,0.051,20.000,,,,,,
J9055,Cetuximab injection,10 MG,73.487,20.000,,,,,,
J9058,Inj apotex/bendamustine 1 mg,1 MG,24.134,20.000,,,,,,
J9059,"Inj bendamustine, baxter 1mg",1 MG,24.134,20.000,,,,,,
J9060,Cisplatin 10 mg injection,10 MG,3.271,20.000,,,,,,
J9061,"Inj, amivantamab-vmjw",2 MG,19.985,20.000,,,,,,
J9063,"Inj, elahere, 1 mg",1 MG,65.682,20.000,,,,,,
J9065,Inj cladribine per 1 mg,1 MG,16.597,20.000,,,,,,
J9071,Inj cyclophosphamd auromedic,5 MG,1.757,20.000,,,,,,
J9073,Inj cyclophosphamd (ingenus),5 MG,0.981,20.000,,,,,,Added April 2024
J9075,"Inj, cyclophosphamide, nos",5 MG,0.918,20.000,,,,,,Added April 2024
J9100,Cytarabine hcl 100 mg inj,100 MG,0.915,20.000,,,,,,
J9118,Inj. calaspargase pegol-mknl,10 UNIT,72.883,20.000,,,,,,
J9119,"Inj., cemiplimab-rwlc, 1 mg",1 MG,27.576,20.000,,,,,,
J9120,Dactinomycin injection,0.5 MG,547.795,20.000,,,,,,AMP-based payment limit
J9130,Dacarbazine 100 mg inj,100 MG,3.688,20.000,,,,,,
J9144,"Daratumumab, hyaluronidase",10 MG,48.799,20.000,,,,,,
J9145,"Injection, daratumumab 10 mg",10 MG,61.132,20.000,,,,,,
J9150,Daunorubicin injection,10 MG,31.504,20.000,,,,,,
J9153,"Inj daunorubicin, cytarabine",1 MG/2.27 MG,232.803,20.000,,,,,,
J9155,Degarelix injection,1 MG,4.353,20.000,,,,,,
J9171,Docetaxel injection,1 MG,0.871,20.000,,,,,,
J9173,"Inj., durvalumab, 10 mg",10 MG,80.515,20.000,,,,,,
J9176,"Injection, elotuzumab, 1mg",1 MG,7.403,20.000,,,,,,
J9177,Inj enfort vedo-ejfv 0.25mg,0.25 MG,36.201,18.886,,,,,,Inflation-adjusted coinsurance
J9178,"Inj, epirubicin hcl, 2 mg",2 MG,1.334,20.000,,,,,,
J9179,Eribulin mesylate injection,0.1 MG,137.665,20.000,,,,,,
J9181,Etoposide injection,10 MG,1.046,20.000,,,,,,
J9185,Fludarabine phosphate inj,50 MG,190.895,20.000,,,,,,
J9190,Fluorouracil injection,500 MG,2.951,20.000,,,,,,
J9196,Inj gemcitabine hcl (accord),200 MG,4.235,20.000,,,,,,
J9200,Floxuridine injection,500 MG,3728.550,20.000,,,,,,
J9201,In gemcitabine hcl nos 200mg,200 MG,3.654,20.000,,,,,,
J9202,Goserelin acetate implant,3.6 MG,599.340,20.000,,,,,,
J9203,Gemtuzumab ozogamicin 0.1 mg,0.1 MG,226.280,20.000,,,,,,
J9204,"Inj mogamulizumab-kpkc, 1 mg",1 MG,234.165,20.000,,,,,,
J9205,Inj irinotecan liposome 1 mg,1 MG,63.443,20.000,,,,,,
J9206,Irinotecan injection,20 MG,3.508,20.000,,,,,,
J9207,Ixabepilone injection,1 MG,127.496,20.000,,,,,,
J9208,Ifosfamide injection,1 GM,26.446,20.000,,,,,,
J9209,Mesna injection,200 MG,1.761,20.000,,,,,,
J9210,"Inj., emapalumab-lzsg, 1 mg",1 MG,364.873,20.000,,,,,,
J9211,Idarubicin hcl injection,5 MG,38.937,20.000,,,,,,
J9217,Leuprolide acetate suspnsion,7.5 MG,185.662,20.000,,,,,,
J9218,Leuprolide acetate injeciton,1 MG,11.024,20.000,,,,,,
J9223,"Inj. lurbinectedin, 0.1 mg",0.1 MG,199.523,20.000,,,,,,
J9226,Supprelin la implant,50 MG,44578.751,20.000,,,,,,
J9227,Inj. isatuximab-irfc 10 mg,10 MG,76.420,20.000,,,,,,
J9228,Ipilimumab injection,1 MG,172.709,20.000,,,,,,
J9229,Inj inotuzumab ozogam 0.1 mg,0.1 MG,2580.145,20.000,,,,,,
J9245,Inj melpha hydroch nos 50 mg,50 MG,167.760,20.000,,,,,,
J9246,"Inj., evomela, 1 mg",1 MG,16.889,20.000,,,,,,
J9259,Paclitaxel (american regent),1 MG,15.144,20.000,,,,,,
J9260,Methotrexate sodium inj,50 MG,2.572,20.000,,,,,,
J9261,Nelarabine injection,50 MG,101.925,20.000,,,,,,
J9262,"Inj, omacetaxine mep, 0.01mg",0.01 MG,3.953,19.697,,,,,,Inflation-adjusted coinsurance
J9263,Oxaliplatin,0.5 MG,0.072,20.000,,,,,,
J9264,Paclitaxel protein bound,1 MG,13.714,20.000,,,,,,
J9266,Pegaspargase injection,1 EA,25781.458,19.658,,,,,,Inflation-adjusted coinsurance
J9267,Paclitaxel injection,1 MG,0.107,20.000,,,,,,
J9268,Pentostatin injection,10 MG,2335.723,19.851,,,,,,Inflation-adjusted coinsurance
J9269,Inj. tagraxofusp-erzs 10 mcg,10 MCG,326.652,20.000,,,,,,
J9271,Inj pembrolizumab,1 MG,57.307,20.000,,,,,,
J9272,"Inj, dostarlimab-gxly, 10 mg",10 MG,232.554,20.000,,,,,,
J9273,"Inj tisotu vedotin-tftv, 1mg",1 MG,174.799,19.849,,,,,,Inflation-adjusted coinsurance
J9274,"Inj, tebentafusp-tebn, 1 mcg",1 MCG,208.926,20.000,,,,,,
J9280,Mitomycin injection,5 MG,67.031,20.000,,,,,,
J9281,Mitomycin instillation,1 MG,300.591,20.000,,,,,,
J9286,"Inj glofitamab gxbm, 2.5 mg",2.5 MG,2707.252,20.000,,,,,,
J9293,Mitoxantrone hydrochl / 5 mg,5 MG,42.669,20.000,,,,,,
J9294,"Inj pemetrexed, hospira 10mg",10 MG,3.617,20.000,,,,,,
J9295,"Injection, necitumumab, 1 mg",1 MG,5.737,20.000,,,,,,
J9297,Inj pemetrexed (sandoz) 10mg,10 MG,1.418,20.000,,,,,,
J9298,Inj nivol relatlimab 3mg/1mg,3 mg/1 mg,187.003,20.000,,,,,,
J9299,"Injection, nivolumab",1 MG,31.094,20.000,,,,,,
J9301,Obinutuzumab inj,10 MG,70.216,20.000,,,,,,
J9303,Panitumumab injection,10 MG,151.238,20.000,,,,,,
J9304,"Inj. pemetrexed, 10 mg",10 MG,63.078,20.000,,,,,,
J9305,Inj. pemetrexed nos 10mg,10 MG,3.970,20.000,,,,,,
J9306,"Injection, pertuzumab, 1 mg",1 MG,15.418,20.000,,,,,,
J9307,Pralatrexate injection,1 MG,299.279,20.000,,,,,,
J9308,"Injection, ramucirumab",5 MG,69.653,20.000,,,,,,
J9309,"Inj, polatuzumab vedotin 1mg",1 MG,124.033,20.000,,,,,,
J9311,"Inj rituximab, hyaluronidase",10 mg,37.239,20.000,,,,,,
J9312,"Inj., rituximab, 10 mg",10 MG,78.872,20.000,,,,,,
J9314,Inj pemetrexed (teva) 10mg,10 MG,9.960,20.000,,,,,,Added April 2024
J9316,"Pertuzu, trastuzu, 10 mg",10 MG,65.324,20.000,,,,,,
J9317,Sacituzumab govitecan-hziy,2.5 MG,34.104,20.000,,,,,,
J9319,Inj romidepsin lyophil 0.1mg,0.1 MG,30.549,20.000,,,,,,
J9321,Inj epcoritamab-bysp 0.16 mg,0.16 MG,53.775,20.000,,,,,,
J9323,Inj pemetrexed ditromethamin,10 MG,10.343,20.000,,,,,,
J9325,Inj talimogene laherparepvec,1 million PFU,66.802,19.901,,,,,,Inflation-adjusted coinsurance
J9328,Temozolomide injection,1 MG,10.399,20.000,,,,,,
J9330,Temsirolimus injection,1 MG,28.863,20.000,,,,,,
J9331,Inj sirolimus prot part 1 mg,1 MG,109.288,20.000,,,,,,
J9332,Inj efgartigimod 2mg,2 MG,32.066,20.000,,,,,,
J9333,Inj ronzanolixizum-noli 1 mg,1 MG,22.851,20.000,,,,,,Added April 2024
J9334,Inj efgart-alfa 2mg hya-qvfc,2 MG,33.167,20.000,,,,,,Added April 2024
J9340,Thiotepa injection,15 MG,228.364,20.000,,,,,,
J9345,"Inj, retifanlimab-dlwr, 1 mg",1 MG,29.500,20.000,,,,,,
J9347,"Inj, tremelimumab-actl, 1 mg",1 MG,135.746,20.000,,,,,,
J9348,"Inj. naxitamab-gqgk, 1 mg",1 MG,610.029,20.000,,,,,,
J9349,"Inj., tafasitamab-cxix",2 MG,13.578,20.000,,,,,,
